sensor_id,plant_id,timestamp,power_consumption,voltage,current,temperature,power_factor,frequency,is_anomaly
SENSOR_A02,PLANT_A,2026-06-28T22:32:34.946009Z,450.98,221.2,1.81,63.11,0.854,49.99,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:34.946009Z,496.25,221.29,2.05,67.45,0.86,50.1,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:34.946009Z,444.64,221.55,2.37,62.99,0.875,50.07,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:34.946009Z,491.35,220.54,2.45,65.97,0.889,49.95,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:34.946009Z,242.98,218.62,1.21,56.47,0.852,50.07,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:34.946009Z,224.39,220.71,1.13,55.35,0.481,53.55,1
SENSOR_B03,PLANT_B,2026-06-28T22:32:34.946009Z,262.64,220.72,1.09,60.79,0.887,49.96,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:34.946009Z,116.96,220.06,0.22,49.23,0.89,50.03,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:34.946009Z,106.43,220.36,0.39,46.2,0.865,50.02,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:35.950642Z,470.86,132.4,2.95,65.16,0.885,49.92,1
SENSOR_A02,PLANT_A,2026-06-28T22:32:35.950642Z,450.53,220.53,2.05,65.5,0.865,49.99,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:35.950642Z,485.86,220.64,2.38,68.26,0.857,50.03,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:35.950642Z,446.1,220.21,2.26,62.61,0.877,49.99,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:35.950642Z,493.42,221.59,2.49,68.35,0.89,50.03,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:35.950642Z,242.83,219.41,0.78,55.58,0.868,50.01,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:35.950642Z,212.67,221.01,1.34,56.97,0.874,50.07,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:35.950642Z,250.73,219.25,0.7,60.24,0.885,49.91,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:35.950642Z,107.21,221.56,0.16,45.78,0.866,50.01,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:35.950642Z,96.23,219.51,0.45,45.81,0.876,49.97,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:36.953555Z,473.18,220.63,2.04,66.75,0.885,50.03,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:36.953555Z,446.14,218.79,2.0,62.82,0.876,49.95,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:36.953555Z,492.24,220.72,2.31,66.97,0.886,50.06,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:36.953555Z,427.99,219.69,2.21,60.45,0.885,49.9,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:36.953555Z,893.09,218.27,3.98,66.76,0.872,49.94,1
SENSOR_B01,PLANT_B,2026-06-28T22:32:36.953555Z,243.6,221.89,1.35,55.52,0.865,49.98,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:36.953555Z,215.82,218.28,0.99,55.27,0.881,49.99,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:36.953555Z,258.43,221.7,0.86,57.09,0.871,49.96,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:36.953555Z,117.57,220.69,0.91,48.0,0.871,49.92,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:36.953555Z,106.35,219.68,0.65,44.96,0.862,49.94,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:37.955788Z,474.97,218.24,2.0,67.93,0.876,50.1,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:37.955788Z,449.34,218.89,1.8,65.74,0.862,49.99,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:37.955788Z,499.5,221.33,2.38,67.98,0.878,50.0,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:37.955788Z,438.53,218.06,1.65,60.08,0.855,49.94,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:37.955788Z,480.45,221.55,1.71,66.64,0.869,50.06,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:37.955788Z,244.94,218.49,1.13,57.16,0.853,50.08,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:37.955788Z,214.61,218.71,1.41,55.55,0.855,50.07,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:37.955788Z,250.49,221.5,1.25,57.54,0.867,50.09,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:37.955788Z,118.23,219.3,0.33,49.39,0.875,49.95,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:37.955788Z,99.02,219.26,0.89,44.29,0.888,50.02,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:38.982124Z,476.64,220.0,2.53,66.74,0.857,49.96,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:38.982124Z,446.94,218.89,1.65,65.55,0.889,50.07,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:38.982124Z,493.32,220.65,2.59,67.29,0.857,49.96,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:38.982124Z,441.91,221.58,1.83,62.36,0.89,50.0,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:38.982124Z,491.16,221.62,1.77,66.94,0.869,50.08,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:38.982124Z,247.0,219.59,1.42,58.12,0.867,49.98,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:38.982124Z,221.3,218.18,1.32,54.38,0.881,50.06,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:38.982124Z,248.55,220.96,1.19,60.46,0.854,49.99,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:38.982124Z,113.13,221.64,0.13,46.6,0.868,50.06,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:38.982124Z,100.0,219.67,0.16,44.75,0.888,50.0,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:39.984696Z,475.67,220.56,2.4,66.01,0.879,49.95,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:39.984696Z,459.39,219.02,1.98,65.88,0.853,49.97,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:39.984696Z,499.34,218.93,1.94,68.68,0.859,50.09,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:39.984696Z,432.23,219.6,2.14,62.02,0.888,49.96,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:39.984696Z,485.78,222.0,2.65,69.06,0.865,49.94,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:39.984696Z,229.04,220.29,1.28,58.03,0.887,49.94,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:39.984696Z,222.95,220.52,0.63,54.01,0.866,49.94,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:39.984696Z,257.8,219.98,0.96,57.58,0.881,49.94,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:39.984696Z,123.39,220.11,0.28,45.95,0.858,50.04,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:39.984696Z,94.86,221.2,0.12,43.67,0.864,49.93,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:40.992853Z,482.25,220.99,1.71,65.26,0.886,50.06,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:40.992853Z,457.52,221.58,2.22,65.63,0.872,49.95,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:40.992853Z,493.83,221.96,1.78,69.3,0.85,49.96,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:40.992853Z,445.73,219.79,2.09,61.84,0.883,50.01,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:40.992853Z,484.21,220.3,2.39,67.9,0.887,50.09,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:40.992853Z,240.88,220.66,1.32,56.28,0.879,49.91,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:40.992853Z,217.12,218.13,0.7,55.32,0.867,50.09,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:40.992853Z,260.86,219.21,1.27,60.79,0.886,49.98,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:40.992853Z,108.37,220.73,0.89,49.15,0.878,49.9,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:40.992853Z,95.01,221.13,0.37,46.46,0.875,50.06,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:42.001976Z,471.65,221.75,2.06,65.46,0.862,50.08,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:42.001976Z,448.5,220.61,1.99,63.35,0.85,49.92,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:42.001976Z,494.3,220.31,1.91,69.01,0.873,49.99,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:42.001976Z,438.89,221.0,2.08,62.88,0.88,49.96,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:42.001976Z,493.98,218.3,2.38,66.33,0.867,50.05,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:42.001976Z,521.89,218.56,1.84,56.12,0.858,49.96,1
SENSOR_B02,PLANT_B,2026-06-28T22:32:42.001976Z,215.8,219.04,1.23,54.7,0.53,54.23,1
SENSOR_B03,PLANT_B,2026-06-28T22:32:42.001976Z,252.16,218.66,0.71,60.45,0.866,50.06,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:42.001976Z,272.27,218.78,0.19,47.59,0.86,49.91,1
SENSOR_C02,PLANT_C,2026-06-28T22:32:42.001976Z,94.68,218.7,0.55,45.44,0.879,49.93,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:43.005823Z,467.62,218.44,2.12,68.16,0.85,50.03,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:43.005823Z,449.0,221.78,2.43,65.23,0.863,50.05,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:43.005823Z,490.81,221.32,2.04,69.31,0.867,50.07,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:43.005823Z,444.75,220.34,2.16,62.49,0.851,50.0,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:43.005823Z,491.86,221.38,2.11,67.96,0.852,50.08,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:43.005823Z,238.24,219.32,1.12,56.33,0.877,49.95,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:43.005823Z,211.45,218.63,0.92,55.41,0.864,50.01,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:43.005823Z,248.78,220.44,0.93,57.69,0.887,50.01,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:43.005823Z,110.62,143.86,1.54,49.04,0.881,50.1,1
SENSOR_C02,PLANT_C,2026-06-28T22:32:43.005823Z,99.24,220.6,0.87,47.33,0.852,49.91,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:44.009855Z,470.15,219.87,1.96,65.68,0.881,50.09,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:44.009855Z,461.95,218.98,2.0,65.01,0.875,50.04,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:44.009855Z,493.75,221.55,2.46,70.12,0.855,50.01,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:44.009855Z,435.32,218.42,1.8,63.0,0.862,49.93,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:44.009855Z,480.89,219.85,1.9,66.2,0.874,50.07,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:44.009855Z,228.77,221.52,0.76,58.9,0.868,50.04,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:44.009855Z,220.77,221.03,0.97,56.67,0.87,50.09,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:44.009855Z,253.83,220.37,1.06,57.32,0.862,49.9,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:44.009855Z,107.36,221.03,0.61,47.2,0.887,49.9,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:44.009855Z,94.64,221.47,0.02,47.0,0.87,50.0,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:45.014709Z,465.48,221.91,2.01,65.61,0.852,50.0,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:45.014709Z,454.95,219.05,2.52,63.89,0.866,50.04,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:45.014709Z,495.95,221.12,1.87,67.3,0.858,49.96,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:45.014709Z,430.81,221.61,2.4,63.59,0.881,49.92,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:45.014709Z,479.93,220.28,2.12,66.19,0.876,50.02,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:45.014709Z,246.13,221.19,0.69,58.71,0.878,49.95,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:45.014709Z,225.09,220.53,0.63,56.94,0.871,49.94,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:45.014709Z,265.4,218.93,1.58,57.0,0.869,50.0,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:45.014709Z,121.49,220.79,0.64,48.38,0.879,49.95,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:45.014709Z,202.27,220.23,1.26,45.7,0.862,49.99,1
SENSOR_A01,PLANT_A,2026-06-28T22:32:46.021430Z,480.8,221.38,1.78,65.48,0.868,50.02,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:46.021430Z,463.83,220.81,1.89,63.82,0.861,50.05,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:46.021430Z,499.88,218.22,2.01,67.77,0.87,49.99,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:46.021430Z,446.49,220.74,2.33,62.21,0.855,50.09,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:46.021430Z,493.54,220.3,2.38,68.89,0.887,50.03,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:46.021430Z,231.78,219.97,0.98,58.06,0.875,50.08,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:46.021430Z,216.08,218.64,1.26,54.19,0.859,50.07,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:46.021430Z,264.99,218.09,1.5,59.1,0.85,49.93,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:46.021430Z,117.48,221.51,1.0,48.08,0.857,50.04,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:46.021430Z,101.58,218.38,0.67,45.22,0.888,50.02,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:47.023047Z,470.89,218.4,2.04,67.62,0.867,50.08,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:47.023047Z,461.14,219.38,2.11,66.5,0.857,50.03,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:47.023047Z,490.91,219.64,1.94,70.22,0.885,49.94,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:47.023047Z,442.91,220.63,1.58,63.39,0.851,49.91,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:47.023047Z,482.82,218.74,1.86,68.08,0.881,49.93,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:47.023047Z,236.94,219.65,1.54,56.94,0.864,49.98,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:47.023047Z,216.03,219.41,1.14,56.17,0.877,50.1,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:47.023047Z,247.02,218.02,0.97,60.81,0.886,50.07,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:47.023047Z,119.01,220.32,0.78,46.57,0.879,49.96,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:47.023047Z,103.31,220.35,0.9,44.97,0.856,50.05,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:48.026273Z,478.94,221.15,2.44,68.15,0.858,49.94,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:48.026273Z,447.67,221.14,1.85,65.79,0.874,50.03,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:48.026273Z,484.26,220.14,2.03,67.08,0.879,50.03,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:48.026273Z,428.98,218.21,2.38,62.13,0.879,50.01,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:48.026273Z,490.94,219.92,2.5,68.94,0.89,49.93,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:48.026273Z,229.49,218.39,0.83,55.43,0.877,50.0,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:48.026273Z,225.01,219.84,0.68,56.13,0.868,49.97,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:48.026273Z,262.32,220.84,0.84,57.77,0.883,50.06,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:48.026273Z,122.27,221.69,0.22,46.94,0.875,50.01,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:48.026273Z,104.13,221.58,0.09,44.13,0.885,49.91,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:49.479424Z,467.43,219.17,1.74,67.35,0.869,49.96,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:49.479424Z,452.62,219.98,1.96,64.95,0.885,50.08,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:49.479424Z,484.58,221.72,2.34,68.76,0.852,49.94,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:49.479424Z,431.45,220.32,1.47,61.39,0.888,50.08,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:49.479424Z,487.26,221.0,2.58,67.83,0.887,50.03,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:49.479424Z,228.05,218.23,1.38,55.72,0.866,49.98,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:49.479424Z,224.26,221.42,0.87,56.87,0.878,49.93,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:49.479424Z,261.83,218.82,0.96,60.59,0.879,50.01,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:49.479424Z,123.51,221.87,0.8,46.45,0.591,54.05,1
SENSOR_C02,PLANT_C,2026-06-28T22:32:49.479424Z,106.06,218.48,0.92,45.77,0.869,50.0,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:50.483056Z,482.04,219.89,2.21,65.98,0.857,50.05,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:50.483056Z,454.73,220.88,1.71,64.87,0.872,50.05,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:50.483056Z,491.12,221.65,2.34,67.39,0.873,49.92,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:50.483056Z,441.83,218.03,2.24,61.73,0.863,50.02,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:50.483056Z,476.97,218.84,2.42,65.62,0.853,50.06,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:50.483056Z,244.33,219.01,1.19,57.43,0.857,50.01,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:50.483056Z,209.28,219.12,1.39,53.62,0.869,50.0,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:50.483056Z,253.02,221.92,1.19,57.81,0.853,49.92,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:50.483056Z,123.59,221.47,0.07,46.07,0.882,49.97,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:50.483056Z,106.41,219.25,0.7,47.13,0.86,50.09,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:51.485320Z,470.47,221.96,2.25,66.78,0.87,50.03,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:51.485320Z,447.94,221.15,2.1,64.17,0.884,50.01,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:51.485320Z,490.2,219.6,1.85,67.53,0.857,50.03,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:51.485320Z,429.92,219.75,1.49,63.27,0.877,50.0,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:51.485320Z,478.96,221.2,1.71,67.13,0.881,49.97,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:51.485320Z,234.63,219.5,0.8,56.56,0.865,49.93,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:51.485320Z,224.1,218.14,0.88,53.71,0.876,50.08,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:51.485320Z,263.89,221.58,1.62,60.47,0.853,50.0,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:51.485320Z,118.69,220.32,0.36,47.15,0.853,49.99,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:51.485320Z,101.27,219.44,0.19,47.25,0.851,50.06,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:52.497343Z,470.39,220.47,2.02,67.84,0.867,50.04,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:52.497343Z,464.55,221.47,1.8,64.19,0.874,50.06,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:52.497343Z,495.63,218.52,2.08,69.91,0.853,49.99,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:52.497343Z,431.18,221.71,1.59,63.05,0.859,50.08,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:52.497343Z,481.78,221.68,2.66,68.79,0.889,50.04,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:52.497343Z,245.98,218.09,1.02,55.44,0.851,50.05,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:52.497343Z,223.63,221.16,0.8,56.13,0.874,50.09,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:52.497343Z,254.81,145.8,1.37,57.81,0.889,50.09,1
SENSOR_C01,PLANT_C,2026-06-28T22:32:52.497343Z,120.03,219.96,0.81,45.64,0.856,49.96,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:52.497343Z,113.2,218.13,0.72,44.54,0.859,49.95,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:53.505184Z,467.65,218.34,2.5,65.41,0.862,49.9,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:53.505184Z,448.76,219.33,1.98,64.83,0.867,49.91,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:53.505184Z,500.45,220.79,1.81,69.72,0.875,49.98,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:53.505184Z,432.7,221.55,1.79,61.05,0.863,49.92,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:53.505184Z,485.33,220.4,1.78,68.77,0.862,49.92,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:53.505184Z,246.14,220.84,0.82,58.47,0.852,49.99,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:53.505184Z,218.66,219.66,1.13,56.92,0.863,49.94,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:53.505184Z,252.9,220.98,1.41,60.27,0.869,50.03,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:53.505184Z,112.33,220.3,0.4,48.24,0.878,50.01,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:53.505184Z,101.34,221.14,0.12,46.69,0.859,50.04,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:54.507926Z,475.01,219.34,2.37,65.27,0.888,50.0,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:54.507926Z,459.75,220.37,2.53,64.11,0.857,50.01,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:54.507926Z,1018.67,220.47,3.5,67.46,0.851,50.09,1
SENSOR_A04,PLANT_A,2026-06-28T22:32:54.507926Z,429.46,219.85,2.44,61.29,0.858,50.02,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:54.507926Z,485.43,220.18,2.1,68.37,0.887,50.03,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:54.507926Z,240.8,218.93,1.56,56.25,0.859,50.01,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:54.507926Z,212.26,218.81,0.79,55.12,0.878,50.0,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:54.507926Z,255.04,219.4,1.05,58.87,0.884,50.06,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:54.507926Z,116.3,218.09,0.85,47.04,0.852,49.95,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:54.507926Z,95.53,220.99,0.05,46.97,0.873,50.02,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:55.514807Z,480.39,220.71,1.97,65.43,0.864,50.06,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:55.514807Z,465.27,221.87,2.07,66.5,0.854,49.99,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:55.514807Z,503.59,219.59,2.73,68.99,0.878,50.09,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:55.514807Z,438.69,220.02,1.61,63.73,0.853,50.06,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:55.514807Z,475.37,219.62,1.87,69.41,0.857,49.99,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:55.514807Z,243.89,218.43,1.05,57.73,0.868,49.98,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:55.514807Z,212.26,218.2,0.61,53.66,0.886,50.0,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:55.514807Z,253.87,219.39,0.96,60.07,0.878,50.1,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:55.514807Z,105.85,221.51,0.28,46.94,0.859,49.93,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:55.514807Z,95.47,221.51,0.71,46.1,0.869,49.97,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:56.517769Z,921.86,218.37,4.52,68.16,0.877,50.03,1
SENSOR_A02,PLANT_A,2026-06-28T22:32:56.517769Z,456.79,221.3,1.81,64.69,0.858,50.05,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:56.517769Z,501.8,220.46,2.25,67.74,0.881,50.07,0
SENSOR_A04,PLANT_A,2026-06-28T22:32:56.517769Z,428.89,220.72,1.72,61.01,0.864,49.98,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:56.517769Z,485.36,221.97,1.83,67.04,0.885,49.93,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:56.517769Z,238.44,218.65,0.6,55.31,0.868,50.07,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:56.517769Z,215.38,218.5,1.4,53.11,0.873,50.09,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:56.517769Z,249.22,219.21,1.26,59.2,0.885,50.0,0
SENSOR_C01,PLANT_C,2026-06-28T22:32:56.517769Z,115.02,221.46,0.19,48.25,0.865,50.03,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:56.517769Z,95.76,221.35,0.26,46.57,0.875,49.94,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:57.524772Z,480.05,219.37,1.85,64.6,0.863,49.97,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:57.524772Z,460.84,220.58,2.4,63.2,0.866,50.07,0
SENSOR_A03,PLANT_A,2026-06-28T22:32:57.524772Z,484.72,219.7,1.74,68.16,0.538,54.94,1
SENSOR_A04,PLANT_A,2026-06-28T22:32:57.524772Z,437.1,219.32,2.3,62.4,0.889,50.09,0
SENSOR_A05,PLANT_A,2026-06-28T22:32:57.524772Z,475.7,221.09,2.53,66.66,0.866,49.94,0
SENSOR_B01,PLANT_B,2026-06-28T22:32:57.524772Z,245.77,221.72,1.5,55.17,0.861,50.05,0
SENSOR_B02,PLANT_B,2026-06-28T22:32:57.524772Z,225.33,219.01,1.05,55.83,0.879,50.06,0
SENSOR_B03,PLANT_B,2026-06-28T22:32:57.524772Z,248.0,158.22,1.59,60.6,0.872,49.92,1
SENSOR_C01,PLANT_C,2026-06-28T22:32:57.524772Z,106.78,220.16,0.96,46.72,0.875,50.01,0
SENSOR_C02,PLANT_C,2026-06-28T22:32:57.524772Z,95.72,220.32,0.64,43.69,0.875,49.97,0
SENSOR_A01,PLANT_A,2026-06-28T22:32:58.526610Z,479.28,218.81,2.47,67.93,0.859,49.98,0
SENSOR_A02,PLANT_A,2026-06-28T22:32:58.526610Z,464.17,219.51,2.4,63.79,0.554,53.53,1
SENSOR_A03,PLANT_A,2026-06-28T22:32:58.526610Z,484.63,221.76,1.95,68.37,0.885,49.97,0
